cell_x,cell_y,gt_label,pred_label
8230.0,1858.0,epithelial cells,epithelial cells
6345.0,2737.0,epithelial cells,epithelial cells
7358.0,1913.0,epithelial cells,epithelial cells
8318.0,2000.0,epithelial cells,epithelial cells
6300.0,918.0,epithelial cells,epithelial cells
8874.0,2747.0,epithelial cells,epithelial cells
7525.0,383.0,epithelial cells,epithelial cells
6548.0,2472.0,epithelial cells,epithelial cells
7106.0,2717.0,epithelial cells,epithelial cells
6626.0,1815.0,epithelial cells,epithelial cells
9331.0,463.0,epithelial cells,epithelial cells
8207.0,2283.0,epithelial cells,epithelial cells
8684.0,2921.0,epithelial cells,epithelial cells
6732.0,3183.0,epithelial cells,epithelial cells
8283.0,1963.0,epithelial cells,epithelial cells
6742.0,1768.0,immune cells,immune cells
7942.0,789.0,epithelial cells,epithelial cells
8488.0,1351.0,epithelial cells,epithelial cells
7833.0,787.0,epithelial cells,epithelial cells
9144.0,3208.0,epithelial cells,epithelial cells
7279.0,407.0,epithelial cells,epithelial cells
6779.0,2787.0,epithelial cells,epithelial cells
8403.0,1269.0,epithelial cells,epithelial cells
8539.0,1608.0,epithelial cells,epithelial cells
8105.0,1531.0,epithelial cells,epithelial cells
6665.0,356.0,epithelial cells,epithelial cells
8943.0,2101.0,epithelial cells,epithelial cells
8164.0,1604.0,epithelial cells,epithelial cells
9300.0,2794.0,epithelial cells,epithelial cells
8382.0,910.0,epithelial cells,epithelial cells
8981.0,1374.0,epithelial cells,epithelial cells
8824.0,899.0,stromal cells,epithelial cells
8330.0,2873.0,epithelial cells,epithelial cells
8531.0,1425.0,epithelial cells,epithelial cells
8351.0,2432.0,epithelial cells,immune cells
7607.0,1343.0,epithelial cells,epithelial cells
6381.0,2532.0,epithelial cells,epithelial cells
7859.0,1272.0,epithelial cells,epithelial cells
8349.0,1461.0,epithelial cells,epithelial cells
8572.0,1338.0,epithelial cells,epithelial cells
7644.0,1307.0,epithelial cells,epithelial cells
7761.0,694.0,epithelial cells,epithelial cells
6782.0,2186.0,epithelial cells,epithelial cells
6476.0,3205.0,epithelial cells,epithelial cells
6360.0,1339.0,epithelial cells,epithelial cells
6661.0,2965.0,epithelial cells,epithelial cells
6800.0,1012.0,epithelial cells,epithelial cells
8336.0,308.0,epithelial cells,epithelial cells
8275.0,821.0,epithelial cells,epithelial cells
8615.0,2495.0,stromal cells,immune cells
7269.0,2293.0,epithelial cells,epithelial cells
8050.0,1822.0,epithelial cells,epithelial cells
8227.0,2057.0,epithelial cells,epithelial cells
6707.0,3119.0,epithelial cells,epithelial cells
7194.0,2521.0,epithelial cells,epithelial cells
9150.0,1586.0,epithelial cells,epithelial cells
9088.0,1551.0,epithelial cells,immune cells
6629.0,1022.0,epithelial cells,epithelial cells
7591.0,505.0,epithelial cells,epithelial cells
9183.0,1314.0,epithelial cells,epithelial cells
7703.0,256.0,epithelial cells,epithelial cells
8355.0,1247.0,epithelial cells,epithelial cells
8377.0,2246.0,epithelial cells,epithelial cells
6599.0,300.0,epithelial cells,other
8461.0,1357.0,epithelial cells,epithelial cells
8676.0,672.0,stromal cells,epithelial cells
9081.0,1088.0,epithelial cells,epithelial cells
8601.0,361.0,epithelial cells,epithelial cells
6775.0,1916.0,stromal cells,epithelial cells
8289.0,1108.0,epithelial cells,epithelial cells
6920.0,1005.0,epithelial cells,epithelial cells
6999.0,1753.0,epithelial cells,epithelial cells
7930.0,944.0,epithelial cells,epithelial cells
7170.0,1717.0,epithelial cells,epithelial cells
8456.0,2109.0,epithelial cells,epithelial cells
8573.0,2111.0,epithelial cells,epithelial cells
6322.0,2467.0,epithelial cells,epithelial cells
8006.0,1071.0,epithelial cells,epithelial cells
8705.0,2466.0,epithelial cells,epithelial cells
6458.0,2982.0,epithelial cells,epithelial cells
9218.0,2467.0,epithelial cells,epithelial cells
8301.0,1382.0,epithelial cells,epithelial cells
6315.0,3058.0,epithelial cells,epithelial cells
7095.0,2021.0,epithelial cells,epithelial cells
8376.0,2899.0,stromal cells,epithelial cells
8260.0,2133.0,epithelial cells,epithelial cells
6607.0,2731.0,epithelial cells,epithelial cells
6707.0,1676.0,epithelial cells,epithelial cells
6624.0,2085.0,epithelial cells,epithelial cells
7260.0,2821.0,epithelial cells,epithelial cells
9257.0,399.0,epithelial cells,epithelial cells
8824.0,1984.0,epithelial cells,epithelial cells
6509.0,727.0,epithelial cells,epithelial cells
6665.0,2605.0,epithelial cells,epithelial cells
8372.0,969.0,epithelial cells,epithelial cells
8492.0,2150.0,epithelial cells,epithelial cells
6349.0,2716.0,epithelial cells,epithelial cells
8370.0,2556.0,epithelial cells,epithelial cells
8749.0,866.0,epithelial cells,epithelial cells
9115.0,637.0,epithelial cells,epithelial cells
6629.0,1022.0,epithelial cells,epithelial cells
9167.0,2801.0,epithelial cells,epithelial cells
8893.0,1822.0,epithelial cells,epithelial cells
9272.0,1306.0,epithelial cells,epithelial cells
7139.0,2215.0,epithelial cells,epithelial cells
7823.0,379.0,epithelial cells,epithelial cells
9093.0,2349.0,epithelial cells,epithelial cells
8327.0,989.0,epithelial cells,epithelial cells
7066.0,2686.0,epithelial cells,epithelial cells
8874.0,2109.0,epithelial cells,epithelial cells
7060.0,2029.0,epithelial cells,epithelial cells
6904.0,2886.0,epithelial cells,epithelial cells
7274.0,1630.0,epithelial cells,epithelial cells
7511.0,438.0,epithelial cells,epithelial cells
6807.0,740.0,epithelial cells,epithelial cells
7036.0,868.0,epithelial cells,epithelial cells
6988.0,2485.0,epithelial cells,epithelial cells
7097.0,1804.0,epithelial cells,epithelial cells
8492.0,262.0,stromal cells,epithelial cells
8799.0,2275.0,epithelial cells,epithelial cells
8493.0,3108.0,epithelial cells,epithelial cells
7838.0,504.0,epithelial cells,epithelial cells
8553.0,2594.0,epithelial cells,epithelial cells
7786.0,746.0,epithelial cells,epithelial cells
8553.0,1440.0,epithelial cells,epithelial cells
7023.0,1657.0,epithelial cells,epithelial cells
8061.0,2609.0,epithelial cells,epithelial cells
6916.0,1024.0,epithelial cells,epithelial cells
7116.0,1842.0,epithelial cells,other
6852.0,2351.0,epithelial cells,epithelial cells
6509.0,727.0,epithelial cells,epithelial cells
6448.0,3191.0,epithelial cells,epithelial cells
7822.0,1241.0,epithelial cells,epithelial cells
8215.0,2776.0,epithelial cells,epithelial cells
8303.0,2659.0,epithelial cells,epithelial cells
9169.0,1288.0,epithelial cells,epithelial cells
6484.0,2377.0,epithelial cells,epithelial cells
8572.0,1338.0,epithelial cells,epithelial cells
9304.0,360.0,epithelial cells,epithelial cells
8683.0,3101.0,epithelial cells,epithelial cells
6760.0,538.0,epithelial cells,epithelial cells
9313.0,2457.0,epithelial cells,epithelial cells
8140.0,3112.0,epithelial cells,epithelial cells
8719.0,2547.0,epithelial cells,epithelial cells
7375.0,2303.0,epithelial cells,epithelial cells
8902.0,2419.0,epithelial cells,epithelial cells
8483.0,2080.0,epithelial cells,epithelial cells
8613.0,3100.0,epithelial cells,immune cells
8299.0,2794.0,epithelial cells,epithelial cells
8225.0,1503.0,epithelial cells,epithelial cells
8994.0,570.0,epithelial cells,epithelial cells
7076.0,3000.0,epithelial cells,epithelial cells
9249.0,1290.0,epithelial cells,epithelial cells
8745.0,2711.0,epithelial cells,epithelial cells
9303.0,575.0,stromal cells,stromal cells
7959.0,861.0,stromal cells,epithelial cells
7698.0,216.0,epithelial cells,epithelial cells
8308.0,1292.0,stromal cells,epithelial cells
8866.0,2058.0,epithelial cells,epithelial cells
7190.0,395.0,epithelial cells,epithelial cells
8731.0,2085.0,epithelial cells,epithelial cells
6644.0,1641.0,epithelial cells,epithelial cells
7733.0,1477.0,epithelial cells,epithelial cells
9135.0,1257.0,epithelial cells,epithelial cells
9196.0,2282.0,epithelial cells,epithelial cells
8841.0,2391.0,epithelial cells,epithelial cells
6588.0,281.0,epithelial cells,epithelial cells
7963.0,1253.0,epithelial cells,epithelial cells
8051.0,1521.0,epithelial cells,epithelial cells
8998.0,3006.0,epithelial cells,immune cells
7929.0,903.0,epithelial cells,epithelial cells
8588.0,788.0,epithelial cells,epithelial cells
7283.0,2723.0,epithelial cells,epithelial cells
7193.0,2283.0,epithelial cells,epithelial cells
8536.0,2241.0,epithelial cells,epithelial cells
8450.0,2319.0,epithelial cells,epithelial cells
7174.0,672.0,epithelial cells,epithelial cells
8161.0,3041.0,epithelial cells,epithelial cells
8186.0,2776.0,epithelial cells,epithelial cells
8727.0,2969.0,epithelial cells,epithelial cells
8081.0,2863.0,epithelial cells,epithelial cells
8870.0,1570.0,epithelial cells,epithelial cells
6707.0,3119.0,epithelial cells,epithelial cells
8955.0,2778.0,epithelial cells,epithelial cells
7032.0,3159.0,epithelial cells,epithelial cells
8986.0,206.0,epithelial cells,epithelial cells
7143.0,3087.0,epithelial cells,epithelial cells
9173.0,559.0,epithelial cells,epithelial cells
8196.0,1624.0,epithelial cells,epithelial cells
6634.0,3113.0,epithelial cells,epithelial cells
7531.0,779.0,epithelial cells,epithelial cells
7128.0,2938.0,epithelial cells,epithelial cells
7569.0,1096.0,epithelial cells,epithelial cells
8960.0,1428.0,epithelial cells,epithelial cells
6988.0,2485.0,epithelial cells,epithelial cells
9063.0,1669.0,epithelial cells,epithelial cells
6382.0,2476.0,epithelial cells,epithelial cells
8076.0,2146.0,epithelial cells,epithelial cells
7182.0,1673.0,epithelial cells,epithelial cells
6375.0,953.0,epithelial cells,epithelial cells
6634.0,1740.0,epithelial cells,epithelial cells
6468.0,2947.0,epithelial cells,epithelial cells
7358.0,1875.0,epithelial cells,epithelial cells
8968.0,1829.0,epithelial cells,epithelial cells
6899.0,2046.0,epithelial cells,epithelial cells
6938.0,1172.0,epithelial cells,epithelial cells
7001.0,2420.0,epithelial cells,epithelial cells
6591.0,1927.0,epithelial cells,epithelial cells
6587.0,2894.0,epithelial cells,epithelial cells
8615.0,2495.0,stromal cells,immune cells
8148.0,1126.0,stromal cells,stromal cells
6557.0,891.0,epithelial cells,epithelial cells
7351.0,885.0,epithelial cells,epithelial cells
8387.0,2626.0,epithelial cells,epithelial cells
8936.0,2660.0,epithelial cells,epithelial cells
6325.0,2847.0,epithelial cells,epithelial cells
7190.0,429.0,epithelial cells,epithelial cells
7938.0,554.0,epithelial cells,epithelial cells
8090.0,2296.0,epithelial cells,epithelial cells
8877.0,780.0,epithelial cells,epithelial cells
7675.0,839.0,epithelial cells,epithelial cells
8341.0,2552.0,epithelial cells,epithelial cells
8384.0,1997.0,epithelial cells,epithelial cells
8169.0,3146.0,epithelial cells,epithelial cells
8550.0,2352.0,stromal cells,immune cells
8433.0,2380.0,stromal cells,other
7907.0,1384.0,epithelial cells,epithelial cells
8993.0,1623.0,epithelial cells,epithelial cells
7764.0,1442.0,epithelial cells,epithelial cells
8355.0,1247.0,epithelial cells,epithelial cells
7473.0,938.0,epithelial cells,epithelial cells
6745.0,566.0,epithelial cells,epithelial cells
6533.0,2439.0,epithelial cells,epithelial cells
8676.0,2689.0,epithelial cells,epithelial cells
9134.0,1199.0,epithelial cells,epithelial cells
8463.0,2993.0,stromal cells,other
8971.0,3171.0,epithelial cells,epithelial cells
6579.0,517.0,epithelial cells,epithelial cells
8731.0,826.0,epithelial cells,epithelial cells
7371.0,2105.0,epithelial cells,immune cells
6338.0,3101.0,epithelial cells,epithelial cells
7171.0,2000.0,stromal cells,other
7564.0,928.0,epithelial cells,epithelial cells
7444.0,806.0,epithelial cells,epithelial cells
8298.0,2815.0,epithelial cells,epithelial cells
8286.0,1723.0,epithelial cells,epithelial cells
7268.0,359.0,epithelial cells,epithelial cells
8019.0,1469.0,epithelial cells,epithelial cells
7766.0,1042.0,epithelial cells,epithelial cells
8963.0,1186.0,epithelial cells,epithelial cells
8968.0,1829.0,epithelial cells,epithelial cells
7928.0,874.0,epithelial cells,epithelial cells
6366.0,3074.0,epithelial cells,epithelial cells
8092.0,1711.0,epithelial cells,epithelial cells
6639.0,2641.0,epithelial cells,epithelial cells
8945.0,2625.0,epithelial cells,epithelial cells
8690.0,2719.0,epithelial cells,epithelial cells
8799.0,962.0,epithelial cells,epithelial cells
8090.0,2296.0,epithelial cells,epithelial cells
7950.0,534.0,epithelial cells,epithelial cells
6893.0,2612.0,epithelial cells,epithelial cells
6653.0,1143.0,epithelial cells,epithelial cells
8907.0,1200.0,epithelial cells,epithelial cells
7230.0,2184.0,epithelial cells,epithelial cells
8877.0,780.0,epithelial cells,epithelial cells
8907.0,1951.0,epithelial cells,epithelial cells
7719.0,1339.0,epithelial cells,epithelial cells
8587.0,2390.0,stromal cells,immune cells
6327.0,2996.0,epithelial cells,epithelial cells
6849.0,2213.0,epithelial cells,epithelial cells
6581.0,1194.0,epithelial cells,epithelial cells
6937.0,679.0,epithelial cells,epithelial cells
7361.0,1946.0,epithelial cells,epithelial cells
8405.0,2022.0,epithelial cells,epithelial cells
8816.0,3155.0,epithelial cells,epithelial cells
8245.0,2337.0,epithelial cells,immune cells
7696.0,1092.0,epithelial cells,epithelial cells
8503.0,504.0,epithelial cells,epithelial cells
8672.0,1252.0,epithelial cells,epithelial cells
8591.0,1365.0,epithelial cells,epithelial cells
8444.0,1363.0,epithelial cells,epithelial cells
7285.0,2801.0,epithelial cells,epithelial cells
9003.0,3145.0,epithelial cells,epithelial cells
7457.0,969.0,epithelial cells,epithelial cells
8852.0,1795.0,epithelial cells,other
8321.0,1960.0,epithelial cells,epithelial cells
9251.0,2678.0,epithelial cells,epithelial cells
8532.0,1627.0,epithelial cells,epithelial cells
6996.0,2348.0,epithelial cells,epithelial cells
8538.0,2723.0,stromal cells,epithelial cells
7498.0,774.0,epithelial cells,epithelial cells
9169.0,2471.0,epithelial cells,epithelial cells
7158.0,1814.0,epithelial cells,epithelial cells
7024.0,2803.0,epithelial cells,epithelial cells
8458.0,2272.0,epithelial cells,epithelial cells
8643.0,2278.0,stromal cells,immune cells
6988.0,2485.0,epithelial cells,epithelial cells
8718.0,2335.0,stromal cells,stromal cells
6892.0,793.0,stromal cells,immune cells
8824.0,722.0,epithelial cells,epithelial cells
8471.0,2234.0,epithelial cells,epithelial cells
8240.0,2486.0,epithelial cells,epithelial cells
7170.0,1717.0,epithelial cells,epithelial cells
6856.0,991.0,epithelial cells,epithelial cells
8771.0,1283.0,epithelial cells,epithelial cells
2468.0,8709.0,stromal cells,stromal cells
2825.0,8570.0,epithelial cells,immune cells
857.0,8859.0,epithelial cells,epithelial cells
509.0,8472.0,epithelial cells,epithelial cells
2964.0,7645.0,stromal cells,stromal cells
1294.0,8904.0,epithelial cells,epithelial cells
465.0,8888.0,stromal cells,epithelial cells
1286.0,8606.0,epithelial cells,immune cells
1295.0,7426.0,stromal cells,stromal cells
2590.0,8379.0,stromal cells,epithelial cells
1297.0,8885.0,epithelial cells,epithelial cells
693.0,6699.0,stromal cells,stromal cells
1496.0,8849.0,epithelial cells,immune cells
2414.0,8084.0,stromal cells,stromal cells
1124.0,8649.0,epithelial cells,epithelial cells
851.0,8818.0,epithelial cells,epithelial cells
314.0,6883.0,stromal cells,stromal cells
476.0,8463.0,epithelial cells,epithelial cells
1361.0,8671.0,epithelial cells,epithelial cells
3054.0,6381.0,stromal cells,stromal cells
883.0,8651.0,epithelial cells,stromal cells
1991.0,6195.0,stromal cells,stromal cells
1096.0,8775.0,epithelial cells,epithelial cells
3167.0,7340.0,stromal cells,other
2173.0,8283.0,epithelial cells,epithelial cells
2623.0,6375.0,stromal cells,epithelial cells
1370.0,8605.0,epithelial cells,epithelial cells
915.0,8823.0,epithelial cells,epithelial cells
1224.0,8778.0,epithelial cells,epithelial cells
1447.0,8623.0,epithelial cells,epithelial cells
962.0,8855.0,epithelial cells,epithelial cells
2485.0,6172.0,epithelial cells,epithelial cells
825.0,6029.0,stromal cells,stromal cells
1342.0,8908.0,epithelial cells,epithelial cells
3063.0,8401.0,epithelial cells,epithelial cells
1360.0,6515.0,stromal cells,stromal cells
908.0,7193.0,stromal cells,immune cells
468.0,8412.0,epithelial cells,epithelial cells
1030.0,8871.0,epithelial cells,epithelial cells
3087.0,6494.0,stromal cells,immune cells
1357.0,7703.0,stromal cells,stromal cells
1384.0,8764.0,epithelial cells,epithelial cells
978.0,8817.0,epithelial cells,epithelial cells
851.0,8818.0,epithelial cells,epithelial cells
1535.0,8734.0,epithelial cells,epithelial cells
1130.0,8765.0,epithelial cells,epithelial cells
2976.0,5992.0,epithelial cells,epithelial cells
1443.0,8095.0,epithelial cells,epithelial cells
1281.0,7736.0,stromal cells,stromal cells
1473.0,8705.0,epithelial cells,epithelial cells
1347.0,8850.0,epithelial cells,epithelial cells
2571.0,8869.0,stromal cells,immune cells
3036.0,8579.0,epithelial cells,epithelial cells
2215.0,8264.0,epithelial cells,epithelial cells
1960.0,8412.0,epithelial cells,epithelial cells
2811.0,5979.0,epithelial cells,epithelial cells
1238.0,8848.0,epithelial cells,epithelial cells
